"nie_malla_modi_id","sen_slope_pnsp","sen_slope_per_pnsp","p_value_pnsp","tau_pnsp"
1733644,0,0,0.1458,-0.187
1733645,0,0,0.1458,-0.187
1733646,0,0,0.1458,-0.187
1733647,0,0,0.45675,-0.077
1733648,0,0,0.45675,-0.077
1733649,0,0,0.45675,-0.077
1733650,0,0,0.45675,-0.077
1733653,0,0,0.45675,-0.077
1733654,0,NA,NA,0
1733656,0,0,0.45675,-0.077
1733657,0,0,0.45675,-0.077
1733682,0,NA,NA,0
1733683,0,NA,NA,0
1733684,0,NA,NA,0
1733685,0,NA,NA,0
1733686,0,NA,NA,0
1733687,0,NA,NA,0
1733688,0,NA,NA,0
1733689,0,NA,NA,0
1733690,0,NA,NA,0
1733691,0,NA,NA,0
1733692,0,NA,NA,0
1733693,0,NA,NA,0
1733694,0,NA,NA,0
1733695,0,NA,NA,0
1733696,0,NA,NA,0
1733697,0,NA,NA,0
1733698,0,NA,NA,0
1733699,0,NA,NA,0
1733700,0,NA,NA,0
1733701,0,NA,NA,0
1733702,0,NA,NA,0
1733703,0,NA,NA,0
1733704,0,NA,NA,0
1733705,0,NA,NA,0
1733706,0,NA,NA,0
1733707,0,NA,NA,0
1733708,0,NA,NA,0
1733709,0,NA,NA,0
1733710,0,NA,NA,0
1733711,0,NA,NA,0
1733712,0,NA,NA,0
1733713,0,NA,NA,0
1733714,0,NA,NA,0
1733715,0,NA,NA,0
1733716,0,NA,NA,0
1733717,0,NA,NA,0
1733726,0,NA,NA,0
1733727,0,NA,NA,0
1733728,0,NA,NA,0
1733729,0,NA,NA,0
1733730,0,NA,NA,0
1733731,0,NA,NA,0
1733732,0,NA,NA,0
1733733,0,NA,NA,0
1733734,0,NA,NA,0
1733735,0,NA,NA,0
1733736,0,NA,NA,0
1733737,0,NA,NA,0
1733738,0,NA,NA,0
1733739,0,NA,NA,0
1733740,0,NA,NA,0
1733741,0,NA,NA,0
1733742,0,NA,NA,0
1733743,0,NA,NA,0
1733744,0,NA,NA,0
1735964,0,NA,NA,0
1735965,0,NA,NA,0
1735966,0,0,0.70024,0.066
1735967,0,0,0.70024,0.066
1735968,0,0,0.89763,-0.033
1735969,0,0,0.70024,0.066
1735970,0,0,0.70024,0.066
1735971,0,0,0.70024,0.066
1735972,0,0,0.70024,0.066
1735973,0,0,0.70024,0.066
1735974,0,0,0.95312,-0.022
1735975,0,0,0.77477,0.066
1735976,0.02,0.13,0.5791,0.121
1735977,0.169,0.69,0.70113,0.088
1735978,-0.019,-0.04,1,-0.011
1735979,0.03,0.05,0.91281,0.033
1735980,-0.166,-0.23,0.82667,-0.055
1735981,-1.583,-1.92,0.82667,-0.055
1735982,-2.513,-3.16,0.74256,-0.077
1735983,-1.068,-1.56,0.82667,-0.055
1735984,-0.737,-1.41,0.91281,-0.033
1735985,-1.608,-2.42,0.91281,-0.033
1735986,-2.17,-2.59,0.74256,-0.077
1735987,-2.753,-2.54,0.82667,-0.055
1735988,-2.501,-2.07,0.82667,-0.055
1735989,-2.72,-2.3,0.82667,-0.055
1735990,-1.883,-2.13,0.82667,-0.055
1735991,-1.923,-2.66,0.82667,-0.055
1735992,-1.33,-2.2,0.82667,-0.055
1735993,-2.066,-2.74,0.82667,-0.055
1735994,-2.222,-2.49,0.74256,-0.077
1735995,-2.16,-2.79,0.74256,-0.077
1735996,-1.487,-2.15,0.74256,-0.077
1735997,-1.173,-2.18,0.82667,-0.055
1735998,-0.078,-0.21,0.91281,-0.033
1735999,0.01,0.04,0.86935,0.044
1736000,0.01,0.07,0.78398,0.066
1736001,0,0,0.86,0.044
1736002,0,0,0.86,0.044
1736003,0,0,0.86,0.044
1736004,0.004,0.02,0.86935,0.044
1736005,-0.1,-0.28,0.82667,-0.055
1736006,-0.873,-1.82,0.82667,-0.055
1736007,-1.568,-2.62,0.82667,-0.055
1736008,-1.25,-1.81,0.74256,-0.077
1736009,-1.287,-1.56,0.91281,-0.033
1736010,-1.37,-2.08,0.74256,-0.077
1736011,-2.178,-4.3,0.74256,-0.077
1736012,0.01,0.04,0.82667,0.055
1736013,0.004,0.03,0.82667,0.055
1736014,0.005,0.04,0.74256,0.077
1736015,0,0,1,0
1736016,0,0,0.73612,-0.077
1736017,0,0,0.80709,0.055
1736018,0,0,0.44636,0.132
1736019,0,0,0.53326,0.11
1736020,0,0,0.95436,-0.022
1736021,0.058,0.49,0.69999,0.088
1736022,-0.018,-0.08,0.86935,-0.044
1736023,-0.768,-1.98,0.82667,-0.055
1736024,-0.618,-1.3,0.82667,-0.055
1736025,-1.07,-2.82,0.58407,-0.121
1736026,-0.598,-1.71,0.82667,-0.055
1736027,-0.385,-1.51,0.74256,-0.077
1736028,-0.002,-0.02,0.86935,-0.044
1736029,-0.012,-0.12,0.73927,-0.077
1736030,0,0,0.86368,-0.044
1736031,0,0,0.89763,0.033
1736032,0,0,0.94481,-0.022
1736033,0,0,0.71416,0.077
1736034,0,0,0.71416,0.077
1736035,0,0,0.49153,0.143
1736036,0,0,0.68871,0.088
1736037,0,0,0.71416,0.077
1736038,0,0,0.90282,0.033
1736039,0,0,0.89763,0.033
1736040,0,0,0.19054,-0.198
1736041,0,0,0.14347,-0.22
1736042,0,0,0.80709,0.055
1736043,0,0,0.89763,-0.033
1736044,0,0,0.19054,-0.198
1736045,0,0,0.1458,-0.187
1736046,0,0,0.1458,-0.187
1736047,0,0,0.1458,-0.187
1736048,0,0,0.45675,-0.077
1736050,0,0,0.45675,-0.077
1736055,0,NA,NA,0
1736092,0,NA,NA,0
1736093,0,NA,NA,0
1736094,0,NA,NA,0
1736095,0,NA,NA,0
1736096,0,NA,NA,0
1736097,0,NA,NA,0
1736098,0,NA,NA,0
1736099,0,NA,NA,0
1736100,0,NA,NA,0
1736101,0,NA,NA,0
1736102,0,NA,NA,0
1736103,0,NA,NA,0
1736104,0,NA,NA,0
1736105,0,NA,NA,0
1736106,0,NA,NA,0
1736107,0,NA,NA,0
1736108,0,NA,NA,0
1736109,0,NA,NA,0
1736110,0,NA,NA,0
1736111,0,NA,NA,0
1736112,0,NA,NA,0
1736113,0,NA,NA,0
1736114,0,NA,NA,0
1736115,0,NA,NA,0
1736116,0,NA,NA,0
1736117,0,NA,NA,0
1736140,0,NA,NA,0
1736141,0,NA,NA,0
1736142,0,NA,NA,0
1736143,0,NA,NA,0
1736144,0,NA,NA,0
1736145,0,NA,NA,0
1736146,0,NA,NA,0
1736147,0,NA,NA,0
1738367,0,NA,NA,0
1738368,0,0,0.45675,-0.077
1738369,0,0,0.70024,0.066
1738370,0,0,0.58544,-0.077
1738371,0,0,0.45675,-0.077
1738372,0,0,0.45675,-0.077
1738373,0,0,0.45675,-0.077
1738374,0,0,0.45675,-0.077
1738375,0,0,1,-0.011
1738376,0,0,0.95312,-0.022
1738377,0,0,0.77477,0.066
1738378,0.086,0.5,0.54644,0.132
1738379,0.142,0.39,0.95628,0.022
1738380,0.007,0.01,1,0.011
1738381,-0.183,-0.3,0.91281,-0.033
1738382,-0.348,-0.47,1,-0.011
1738383,-2.198,-3.18,0.82667,-0.055
1738384,-1.423,-2.21,0.91281,-0.033
1738385,-0.328,-0.73,0.82667,-0.055
1738386,-0.561,-1.3,0.82667,-0.055
1738387,-2.433,-3.87,0.91281,-0.033
1738388,-0.92,-1.2,0.82667,-0.055
1738389,-2.025,-2.09,0.74256,-0.077
1738390,-2.348,-2.29,0.66142,-0.099
1738391,-2.377,-2.54,0.82667,-0.055
1738392,-1.173,-1.51,1,-0.011
1738393,-1.23,-1.84,0.74256,-0.077
1738394,-0.902,-1.72,0.82667,-0.055
1738395,-2.126,-2.88,0.74256,-0.077
1738396,-2.108,-2.73,0.74256,-0.077
1738397,-2.256,-3.13,0.66142,-0.099
1738398,-1.204,-1.94,0.66142,-0.099
1738399,-0.717,-1.47,0.66142,-0.099
1738400,-0.018,-0.05,1,-0.011
1738401,0.07,0.39,0.78398,0.066
1738402,0.01,0.08,0.78398,0.066
1738403,0,0,0.86,0.044
1738404,0,0,0.53326,0.11
1738405,0,0,0.86763,-0.044
1738406,0.005,0.04,0.86935,0.044
1738407,-0.307,-0.81,0.58407,-0.121
1738408,-0.92,-1.73,0.66142,-0.099
1738409,-1.334,-2.07,0.82667,-0.055
1738410,-1.28,-1.69,0.91281,-0.033
1738411,-1.304,-1.69,0.91281,-0.033
1738412,-1.307,-2.09,0.74256,-0.077
1738413,-0.653,-1.73,0.66142,-0.099
1738414,0,0,1,0
1738415,0,0,0.86368,-0.044
1738416,0,0,0.86368,-0.044
1738417,0,0,0.86368,-0.044
1738418,0,0,0.95436,-0.022
1738419,0,0,0.90282,0.033
1738420,0,0,0.44636,0.132
1738421,0,0,0.80709,0.055
1738422,0,0,0.95436,-0.022
1738423,0,0,0.9561,0.022
1738424,-0.305,-1.14,0.86935,-0.044
1738425,-0.597,-1.43,0.82667,-0.055
1738426,-0.127,-0.33,0.74256,-0.077
1738427,-0.51,-1.72,0.74256,-0.077
1738428,-0.384,-1.54,0.82667,-0.055
1738429,-0.005,-0.02,0.91281,-0.033
1738430,-0.021,-0.17,0.69999,-0.088
1738431,-0.014,-0.16,0.73927,-0.077
1738432,0,0,0.77477,-0.066
1738433,0,0,0.89763,0.033
1738434,0,0,0.83548,-0.044
1738435,0,0,0.83548,-0.044
1738436,0,0,0.71416,0.077
1738437,0,0,0.71416,0.077
1738438,0,0,0.60651,0.11
1738439,0,0,0.80709,0.055
1738440,0,0,0.89763,0.033
1738441,0,0,0.83548,-0.044
1738442,0,0,0.19054,-0.198
1738443,0,0,0.14347,-0.22
1738444,0,0,0.62797,-0.088
1738445,0,0,0.2481,-0.176
1738446,0,0,0.14347,-0.22
1738447,0,0,0.1458,-0.187
1738448,0,0,0.1458,-0.187
1738495,0,NA,NA,0
1738496,0,NA,NA,0
1738497,0,NA,NA,0
1738498,0,NA,NA,0
1738499,0,NA,NA,0
1738500,0,NA,NA,0
1738501,0,NA,NA,0
1738502,0,NA,NA,0
1738503,0,NA,NA,0
1738504,0,NA,NA,0
1738505,0,NA,NA,0
1738506,0,NA,NA,0
1738507,0,NA,NA,0
1738508,0,NA,NA,0
1738509,0,NA,NA,0
1738510,0,NA,NA,0
1738511,0,NA,NA,0
1738512,0,NA,NA,0
1738513,0,NA,NA,0
1738514,0,NA,NA,0
1738515,0,NA,NA,0
1738516,0,NA,NA,0
1738543,0,NA,NA,0
1738544,0,NA,NA,0
1738545,0,NA,NA,0
1738546,0,NA,NA,0
1738547,0,NA,NA,0
1738548,0,NA,NA,0
1738549,0,NA,NA,0
1740770,0,NA,NA,0
1740771,0,0,0.45675,-0.077
1740772,0,NA,NA,0
1740773,0,NA,NA,0
1740774,0,0,0.45675,-0.077
1740775,0,0,0.45675,-0.077
1740776,0,0,0.70024,0.066
1740777,0,0,1,0
1740778,0,0,0.95436,0.022
1740779,0.032,0.3,0.57435,0.121
1740780,0.14,0.63,0.70113,0.088
1740781,-0.12,-0.31,0.91281,-0.033
1740782,-0.227,-0.41,1,-0.011
1740783,-0.744,-1.09,1,-0.011
1740784,-0.382,-0.52,0.91281,-0.033
1740785,-1.893,-3.16,0.74256,-0.077
1740786,-0.727,-1.44,0.82667,-0.055
1740787,0,0,1,0
1740788,-0.503,-1.34,0.82667,-0.055
1740789,-0.7,-1.31,0.82667,-0.055
1740790,-1.952,-2.66,0.82667,-0.055
1740791,-2.715,-2.93,0.74256,-0.077
1740792,-2.248,-2.71,0.58407,-0.121
1740793,-1.593,-2.22,0.82667,-0.055
1740794,-1.742,-2.47,0.74256,-0.077
1740795,-0.807,-1.44,0.74256,-0.077
1740796,-0.97,-1.87,0.82667,-0.055
1740797,-2.18,-3.04,0.74256,-0.077
1740798,-0.93,-1.33,0.74256,-0.077
1740799,-2.442,-3.88,0.74256,-0.077
1740800,-0.69,-1.44,0.74256,-0.077
1740801,0.004,0.01,0.91281,0.033
1740802,0.004,0.02,0.91281,0.033
1740803,0,0,1,-0.011
1740804,0,0,0.86,0.044
1740805,0,0,0.90282,0.033
1740806,0,0,0.90282,0.033
1740807,0,0,0.91166,-0.033
1740808,0.01,0.04,0.82667,0.055
1740809,-1.274,-2.87,0.74256,-0.077
1740810,-0.95,-1.74,0.74256,-0.077
1740811,-1.309,-1.86,0.82667,-0.055
1740812,-1.205,-1.59,0.91281,-0.033
1740813,-1.14,-1.65,0.82667,-0.055
1740814,-2.158,-3.4,0.74256,-0.077
1740815,-0.72,-1.44,0.91281,-0.033
1740816,0.01,0.05,0.86935,0.044
1740817,0,0,0.82224,-0.055
1740818,0,0,0.80709,0.055
1740819,0,0,0.90282,0.033
1740820,0,0,0.90282,0.033
1740821,0,0,0.53326,0.11
1740822,0,0,0.44636,0.132
1740823,0,0,0.79694,0.055
1740824,0,0,0.73612,-0.077
1740825,0,0,0.9561,0.022
1740826,-0.805,-2.32,0.74256,-0.077
1740827,-0.573,-2,0.74256,-0.077
1740828,-0.637,-2.48,0.74256,-0.077
1740829,-0.418,-1.58,0.74256,-0.077
1740830,-0.005,-0.02,0.91281,-0.033
1740831,-0.011,-0.09,0.69999,-0.088
1740832,0,0,0.82441,-0.055
1740833,0,0,0.82441,-0.055
1740834,0,0,0.68871,-0.088
1740835,0,0,0.71416,0.077
1740836,0,0,0.83548,-0.044
1740837,0,0,0.94481,-0.022
1740838,0,0,0.83548,-0.044
1740839,0,0,0.80709,0.055
1740840,0,0,0.71416,0.077
1740841,0,0,0.79694,0.055
1740842,0,0,0.83548,-0.044
1740845,0,0,0.14347,-0.22
1740846,0,0,0.14347,-0.22
1740847,0,0,0.19054,-0.198
1740848,0,0,0.1458,-0.187
1740849,0,0,0.1458,-0.187
1740850,0,0,0.45675,-0.077
1740900,0,NA,NA,0
1740901,0,NA,NA,0
1740904,0,NA,NA,0
1740905,0,NA,NA,0
1740908,0,NA,NA,0
1740914,0,NA,NA,0
1740915,0,NA,NA,0
1740916,0,NA,NA,0
1740945,0,NA,NA,0
1740946,0,NA,NA,0
1740947,0,NA,NA,0
1740948,0,NA,NA,0
1740949,0,NA,NA,0
1740950,0,NA,NA,0
1740951,0,NA,NA,0
1743174,0,NA,NA,0
1743175,0,0,0.45675,-0.077
1743176,0,0,0.70024,0.066
1743177,0,0,0.81732,0.044
1743178,0,0,0.70024,0.066
1743179,0,0,1,0
1743180,0,0,0.86368,0.044
1743181,0.196,1.06,0.6217,0.11
1743182,0.057,0.18,0.95628,0.022
1743183,-0.213,-0.5,0.91281,-0.033
1743184,-0.503,-0.86,0.91281,-0.033
1743185,-0.904,-1.32,1,-0.011
1743186,-0.318,-0.59,1,-0.011
1743187,-0.503,-1.02,0.66142,-0.099
1743188,-0.003,-0.01,0.95628,-0.022
1743189,-0.139,-0.68,0.95628,-0.022
1743190,-0.377,-1.07,0.74256,-0.077
1743191,-2.495,-4.05,0.82667,-0.055
1743192,-2.323,-3.13,0.82667,-0.055
1743193,-2.827,-3.46,0.66142,-0.099
1743194,-2.428,-3.54,0.82667,-0.055
1743195,-1.8,-3.02,0.82667,-0.055
1743196,-1.027,-1.83,0.82667,-0.055
1743197,-0.22,-0.5,0.58407,-0.121
1743198,-0.36,-0.72,0.66142,-0.099
1743199,-0.947,-1.38,0.82667,-0.055
1743200,-0.82,-1.3,0.74256,-0.077
1743201,-1.244,-2.41,0.74256,-0.077
1743202,-0.09,-0.26,0.82667,-0.055
1743203,0.004,0.02,0.91281,0.033
1743204,0,0,0.95436,-0.022
1743205,0,0,0.86,0.044
1743206,0,0,0.79694,0.055
1743207,0,0,0.62797,0.088
1743208,0,0,0.80709,0.055
1743209,0,0,1,0
1743210,0,0,1,0.011
1743211,-0.723,-1.59,0.58407,-0.121
1743212,-2.382,-3.92,0.74256,-0.077
1743213,-1.25,-1.84,0.74256,-0.077
1743214,-1.128,-1.72,0.82667,-0.055
1743215,-1.372,-2.17,0.82667,-0.055
1743216,-2.326,-4.37,0.74256,-0.077
1743217,-0.789,-1.98,0.74256,-0.077
1743218,0.01,0.05,0.86935,0.044
1743219,0.01,0.09,0.78398,0.066
1743220,0,0,0.86368,-0.044
1743221,0,0,0.89763,0.033
1743222,0,0,0.44636,0.132
1743223,0,0,0.44636,0.132
1743224,0,0,0.44636,0.132
1743225,0,0,1,0
1743226,0,0,0.9561,0.022
1743227,-0.065,-0.33,0.86935,-0.044
1743228,-0.579,-2.07,0.74256,-0.077
1743229,-0.072,-0.32,0.74256,-0.077
1743230,-0.002,-0.01,0.86935,-0.044
1743231,-0.002,-0.01,0.86935,-0.044
1743232,-0.002,-0.02,0.95628,-0.022
1743233,-0.014,-0.12,0.73927,-0.077
1743234,0,0,0.82441,-0.055
1743235,0,0,1,-0.011
1743236,0,0,0.77477,-0.066
1743237,0,0,0.71416,0.077
1743238,0,0,0.83548,-0.044
1743239,0,0,0.94481,-0.022
1743240,0,0,0.83548,-0.044
1743241,0,0,0.71416,0.077
1743242,0,0,0.80709,0.055
1743243,0,0,0.83548,-0.044
1743244,0,0,0.83548,-0.044
1743248,0,0,0.1458,-0.187
1743249,0,0,0.19054,-0.198
1743250,0,0,0.45675,-0.077
1743251,0,0,0.45675,-0.077
1743353,0,NA,NA,0
1745575,0,NA,NA,0
1745576,0,NA,NA,0
1745577,0,0,0.45675,-0.077
1745578,0,0,0.45675,-0.077
1745579,0,0,0.70024,0.066
1745580,0,0,0.58201,0.11
1745581,0,0,0.95312,-0.022
1745582,0,0,0.73612,0.077
1745583,0.055,0.32,0.74256,0.077
1745584,0.043,0.13,0.91281,0.033
1745585,-0.153,-0.31,1,-0.011
1745586,-0.154,-0.26,0.91281,-0.033
1745587,-0.163,-0.28,1,-0.011
1745588,-0.258,-0.59,1,-0.011
1745589,-0.478,-1.58,0.91281,-0.033
1745590,0,0,0.9561,0.022
1745591,-0.212,-0.82,0.95628,-0.022
1745592,-0.647,-1.47,0.82667,-0.055
1745593,-1.302,-2.31,0.91281,-0.033
1745594,-2.433,-3.38,0.74256,-0.077
1745595,-2.273,-3.47,0.74256,-0.077
1745596,-2.722,-4.55,0.82667,-0.055
1745597,-0.615,-1.37,0.74256,-0.077
1745598,-0.443,-1.14,0.86935,-0.044
1745599,-0.303,-0.95,0.95628,-0.022
1745600,-0.843,-1.57,0.74256,-0.077
1745601,-1.074,-1.79,0.82667,-0.055
1745602,-0.954,-1.7,0.82667,-0.055
1745603,-0.114,-0.26,0.70113,-0.088
1745604,0.004,0.02,0.91281,0.033
1745605,0,0,0.73612,-0.077
1745606,0,0,0.86,0.044
1745607,0,0,0.80709,0.055
1745608,0,0,0.62797,0.088
1745609,0,0,0.80709,0.055
1745610,0,0,0.73612,-0.077
1745611,0.072,0.41,0.74256,0.077
1745612,-0.173,-0.47,0.70113,-0.088
1745613,-0.9,-1.64,0.74256,-0.077
1745614,-2.402,-3.96,0.66142,-0.099
1745615,-1.27,-2.17,0.66142,-0.099
1745616,-1.989,-3.46,0.82667,-0.055
1745617,-1.114,-2.03,0.82667,-0.055
1745618,-0.788,-1.88,0.74256,-0.077
1745619,-0.534,-1.44,0.66142,-0.099
1745620,-0.012,-0.04,0.95628,-0.022
1745621,0.004,0.03,0.86935,0.044
1745622,0,0,0.95436,-0.022
1745623,0,0,0.80709,0.055
1745624,0,0,0.44636,0.132
1745625,0,0,0.44636,0.132
1745626,0,0,0.89763,0.033
1745627,0,0,0.86368,-0.044
1745628,0,0,0.9561,0.022
1745629,-0.116,-0.53,0.74256,-0.077
1745630,-0.096,-0.44,0.86883,-0.044
1745631,0,0,0.9561,-0.022
1745632,-0.054,-0.44,0.5791,-0.121
1745633,-0.019,-0.21,0.73927,-0.077
1745634,-0.08,-0.75,0.65722,-0.099
1745635,-0.012,-0.12,0.73927,-0.077
1745636,0,0,1,-0.011
1745637,0,0,0.91056,-0.033
1745638,0,0,0.71416,0.077
1745639,0,0,0.71416,0.077
1745640,0,0,0.83548,-0.044
1745641,0,0,0.83548,-0.044
1745642,0,0,0.83548,-0.044
1745643,0,0,0.79694,0.055
1745644,0,0,0.83548,-0.044
1745645,0,0,0.83548,-0.044
1745646,0,0,0.83548,-0.044
1745651,0,0,0.45675,-0.077
1747977,0,NA,NA,0
1747978,0,0,0.45675,-0.077
1747979,0,0,0.45675,-0.077
1747980,0,0,0.70024,0.066
1747981,0,0,0.70024,0.066
1747982,0,0,0.80709,0.055
1747983,0,0,0.95312,0.022
1747984,0,0,0.77477,-0.066
1747985,0.048,0.31,0.74256,0.077
1747986,0.02,0.06,0.95628,0.022
1747987,-0.43,-0.91,0.91281,-0.033
1747988,-0.228,-0.38,1,-0.011
1747989,-0.45,-0.93,0.91281,-0.033
1747990,-0.08,-0.23,1,-0.011
1747991,0.193,1.29,0.62029,0.11
1747992,0.002,0.02,0.78313,0.066
1747993,-0.457,-1.85,0.78398,-0.066
1747994,-0.388,-0.99,0.82667,-0.055
1747995,-1.033,-1.97,0.91281,-0.033
1747996,-2.278,-3.55,0.74256,-0.077
1747997,-0.256,-0.47,0.91281,-0.033
1747998,-0.596,-1.24,0.74256,-0.077
1747999,-0.617,-1.63,0.86935,-0.044
1748000,-0.621,-2.71,0.86935,-0.044
1748001,-0.459,-2.09,0.78398,-0.066
1748002,-1,-2.34,0.74256,-0.077
1748003,-1.168,-2.17,0.82667,-0.055
1748004,-0.59,-1.16,0.74256,-0.077
1748005,-0.355,-1.05,0.86935,-0.044
1748006,0.004,0.03,0.86935,0.044
1748007,0,0,0.68871,-0.088
1748008,0,0,0.79694,0.055
1748009,0,0,0.44636,0.132
1748010,0,0,0.36815,0.154
1748011,0,0,0.80709,0.055
1748012,0,0,0.95436,-0.022
1748013,0.002,0.01,0.95628,0.022
1748014,-0.018,-0.05,0.86935,-0.044
1748015,-1.13,-2.28,0.74256,-0.077
1748016,-0.735,-1.55,0.74256,-0.077
1748017,-0.59,-1.27,0.74256,-0.077
1748018,-0.508,-1.2,0.66142,-0.099
1748019,-0.533,-1.32,0.66142,-0.099
1748020,-0.296,-0.78,0.44342,-0.165
1748021,0,0,1,0
1748022,0.004,0.03,0.86935,0.044
1748023,0,0,0.82224,-0.055
1748024,0,0,0.51784,0.132
1748025,0,0,0.62797,0.088
1748026,0,0,0.44636,0.132
1748027,0,0,0.44636,0.132
1748028,0,0,0.79694,0.055
1748029,0,0,0.77477,-0.066
1748030,-0.09,-0.79,0.5791,-0.121
1748031,-0.201,-0.95,0.78313,-0.066
1748032,0,0,0.9561,-0.022
1748033,-0.191,-1.64,0.5791,-0.121
1748034,-0.021,-0.22,0.73927,-0.077
1748035,0,0,0.91056,-0.033
1748036,0,0,0.91056,-0.033
1748037,0,0,0.91056,-0.033
1748038,0,0,0.91056,-0.033
1748039,0,0,0.7688,-0.066
1748040,0,0,0.71416,0.077
1748041,0,0,0.89763,0.033
1748042,0,0,0.83548,-0.044
1748043,0,0,0.94481,-0.022
1748044,0,0,0.83548,-0.044
1748045,0,0,0.83548,-0.044
1748046,0,0,0.83548,-0.044
1748047,0,0,0.83548,-0.044
1748048,0,0,0.83548,-0.044
1750379,0,NA,NA,0
1750380,0,NA,NA,0
1750381,0,0,0.45675,-0.077
1750382,0,0,0.70024,0.066
1750383,0,0,0.46383,0.143
1750384,0,0,0.86,-0.044
1750385,0,0,0.90873,0.033
1750386,0,0,0.82224,0.055
1750387,0.062,0.47,0.54644,0.132
1750388,0.02,0.08,1,0.011
1750389,-0.276,-0.7,0.91281,-0.033
1750390,-0.361,-0.68,0.86935,-0.044
1750391,0.03,0.1,1,0.011
1750392,0.01,0.05,1,0.011
1750393,0.002,0.02,0.86883,0.044
1750394,0,0,0.9561,0.022
1750395,-0.39,-1.85,0.78398,-0.066
1750396,-0.532,-1.48,0.91281,-0.033
1750397,-1.067,-2.01,0.74256,-0.077
1750398,-0.604,-1.2,0.82667,-0.055
1750399,-0.759,-1.77,0.74256,-0.077
1750400,-0.489,-1.39,0.95628,-0.022
1750401,-0.631,-2.71,0.86935,-0.044
1750402,-0.059,-0.43,0.86935,-0.044
1750403,-0.071,-0.48,0.95628,-0.022
1750404,-0.407,-1.23,1,-0.011
1750405,-0.997,-2.19,0.58407,-0.121
1750406,-0.443,-1.01,0.74256,-0.077
1750407,-0.314,-1.24,0.91281,-0.033
1750408,0,0,0.9561,0.022
1750409,0,0,0.86368,-0.044
1750410,0,0,0.53326,0.11
1750411,0,0,0.44636,0.132
1750412,0,0,0.53326,0.11
1750413,0,0,0.75975,0.066
1750414,0,0,1,0.011
1750415,0.005,0.03,0.78398,0.066
1750416,0,0,1,0
1750417,-0.27,-0.68,0.44342,-0.165
1750418,-0.258,-0.68,0.58407,-0.121
1750419,-0.25,-0.67,0.66142,-0.099
1750420,-0.08,-0.25,0.78398,-0.066
1750421,0.002,0.01,0.95628,0.022
1750422,-0.105,-0.31,0.74256,-0.077
1750423,0.002,0.01,0.95628,0.022
1750424,0,0,0.91166,-0.033
1750425,0,0,0.95436,-0.022
1750426,0,0,0.80709,0.055
1750427,0,0,0.53326,0.11
1750428,0,0,0.44636,0.132
1750429,0,0,0.53326,0.11
1750430,0,0,0.53326,0.11
1750431,0,0,0.60651,-0.11
1750432,-0.07,-0.68,0.65722,-0.099
1750433,-0.108,-0.71,0.69999,-0.088
1750434,-0.085,-0.7,0.5791,-0.121
1750435,-0.024,-0.27,0.65722,-0.099
1750436,0,0,0.73612,-0.077
1750437,0,0,0.82224,-0.055
1750438,0,0,0.80709,0.055
1750439,0,0,0.7688,-0.066
1750440,0,0,0.7688,-0.066
1750441,0,0,0.71416,0.077
1750442,0,0,0.71416,0.077
1750443,0,0,0.83548,-0.044
1750444,0,0,0.83548,-0.044
1750446,0,0,0.83548,-0.044
1750447,0,0,0.83548,-0.044
1750448,0,0,0.83548,-0.044
1750449,0,0,0.94481,-0.022
1750450,0,0,0.83548,-0.044
1752781,0,NA,NA,0
1752782,0,0,0.45675,-0.077
1752783,0,0,0.45675,-0.077
1752784,0,0,0.70024,0.066
1752785,0,0,0.62797,0.088
1752786,0,0,0.95312,-0.022
1752787,0,0,0.86,0.044
1752788,0,0,1,-0.011
1752789,0,0,0.91056,0.033
1752790,0.066,0.34,0.91281,0.033
1752791,-0.233,-0.67,0.91281,-0.033
1752792,-0.27,-0.56,0.91281,-0.033
1752793,0.01,0.04,1,0.011
1752794,0.141,1.32,0.34937,0.198
1752795,0,0,1,0
1752796,0,0,0.9561,0.022
1752797,-0.032,-0.16,0.95628,-0.022
1752798,-0.528,-1.61,0.78398,-0.066
1752799,-0.78,-1.83,0.82667,-0.055
1752800,-0.525,-1.41,0.95628,-0.022
1752801,-0.445,-1.38,0.78398,-0.066
1752802,-0.582,-2.54,0.86935,-0.044
1752803,0.003,0.03,0.86883,0.044
1752804,0,0,1,-0.011
1752805,0,0,0.9561,0.022
1752806,-0.432,-1.71,0.86935,-0.044
1752807,-0.496,-1.3,0.91281,-0.033
1752808,-0.398,-1.27,1,-0.011
1752809,0.001,0.01,0.95628,0.022
1752810,-0.004,-0.05,0.73927,-0.077
1752811,0,0,0.7688,0.066
1752812,0,0,0.62797,0.088
1752813,0,0,0.19054,0.198
1752814,0,0,0.62797,0.088
1752815,0,0,0.7688,0.066
1752816,0,0,0.86368,-0.044
1752817,0.005,0.04,0.86935,0.044
1752818,0,0,1,0
1752819,-0.016,-0.05,0.95628,-0.022
1752820,0.002,0.01,0.95628,0.022
1752821,0.002,0.01,0.95628,0.022
1752822,0.002,0.01,0.95628,0.022
1752823,0.002,0.01,0.95628,0.022
1752824,-0.03,-0.16,0.95628,-0.022
1752825,0.005,0.04,0.78398,0.066
1752826,0,0,0.91166,-0.033
1752827,0,0,0.86,0.044
1752828,0,0,0.79694,0.055
1752829,0,0,0.44636,0.132
1752830,0,0,0.48773,0.121
1752831,0,0,0.62797,0.088
1752832,0,0,0.79694,0.055
